molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL3798543,Cn1cc(NC(=O)c2cc(NC(=O)c3ccc(/C=C/c4ccc5nonc5c4)cc3)cn2C)cc1C(=O)NCCN1CCOCC1,1926.0,Intermediate
CHEMBL236564,COc1ccc(/C=C/c2ccc3cc(C(=O)Nc4cc(C(=O)Nc5cc(C(=O)NCCN6CCOCC6)n(C)c5)n(C)c4)ccc3n2)cc1,1947.0,Intermediate
CHEMBL235083,CSc1ccc(/C=C/c2ccc3cc(C(=O)Nc4cc(C(=O)Nc5cc(C(=O)NCCN6CCOCC6)n(C)c5)n(C)c4)ccc3n2)cc1,1766.0,Intermediate
CHEMBL3798718,Cn1cc(NC(=O)c2cc(NC(=O)c3ccc(/C=C/c4cccc(F)c4)cc3)cn2C)cc1C(=O)NCCN1CCOCC1,3322.0,Intermediate
CHEMBL3800015,Cn1cc(NC(=O)c2cc(NC(=O)c3ccc(/C=C/c4ccc(F)cc4)cc3)cn2C)cc1C(=O)NCCN1CCOCC1,3297.0,Intermediate
CHEMBL95965,Cn1cc(NC(=O)c2cc(NC(=O)c3ccc(/C=C/c4nc5ccccc5o4)cc3)cn2C)cc1C(=O)NCCN1CCOCC1,39.0,Active
CHEMBL394275,Cn1cc(NC(=O)c2cc(NC(=O)c3ccc(/C=C/c4ccncc4)cc3)cn2C)cc1C(=O)NCCN1CCOCC1,780.0,Active
CHEMBL236563,CC(C)CCc1sc(NC(=O)c2cc(NC(=O)c3ccc(/C=C/c4ccc5ccccc5n4)cc3)cn2C)nc1C(=O)NCCN1CCOCC1,103.0,Active
CHEMBL3798376,Cn1cc(NC(=O)c2cc(NC(=O)c3ccc(/C=C/c4ccc(C(F)(F)F)cc4)cc3)cn2C)cc1C(=O)NCCN1CCOCC1,3570.0,Intermediate
CHEMBL395187,CC(C)CCc1sc(NC(=O)c2cc(NC(=O)c3ccc(/C=C/c4ccc5ccccc5c4)cc3)cn2C)nc1C(=O)NCCN1CCOCC1,390.0,Active
CHEMBL3799766,CC(C)CCc1sc(NC(=O)c2cc(NC(=O)c3cc(/C=C/c4ccc([N+](=O)[O-])cc4)cn3C)cn2C)nc1C(=O)NCCN1CCOCC1,322.0,Active
CHEMBL396361,CC(C)CCc1sc(NC(=O)c2cc(NC(=O)c3cc(/C=C/c4ccc([N+](=O)[O-])cc4)cn3C)cn2C)nc1C(=O)NCCCN(C)C,350.0,Active
CHEMBL394377,COc1cccc(/C=C/c2cccc(C(=O)Nc3cc(C(=O)Nc4nc(C(=O)NCCCN(C)C)c(CCC(C)C)s4)n(C)c3)c2)c1,868.0,Active
CHEMBL126486,COc1cccc(/C=C/c2ccc(C(=O)Nc3cc(C(=O)Nc4nc(C(=O)NCCCN(C)C)c(CCC(C)C)s4)n(C)c3)cc2)c1,544.0,Active
CHEMBL237235,CC(C)CCc1sc(NC(=O)c2cc(NC(=O)c3ccc(/C=C/c4cnc5ccccc5c4)cc3)cn2C)nc1C(=O)NCCCN(C)C,437.0,Active
CHEMBL3814528,CN(C)CCCn1cnc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5ccccc5cn4)cn3C)cn2C)c1.O=C(O)C(F)(F)F,5491.0,Intermediate
CHEMBL391515,CC(C)CCc1sc(NC(=O)c2cc(NC(=O)c3cc4ccccc4cn3)cn2C)nc1C(=O)NCCCN(C)C,1409.0,Intermediate
CHEMBL3797620,CN(C)CCCNC(=O)c1cc(NC(=O)c2cc(NC(=O)c3cc4ccccc4cn3)cn2C)cn1C,4701.0,Intermediate
CHEMBL3798852,Cn1cc(NC(=O)c2cc(NC(=O)c3cc4ccccc4cn3)cn2C)cc1C(=O)NCCN1CCOCC1,4312.0,Intermediate
CHEMBL338227,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5ccccc5cn4)cn3C)cn2C)cc1C(=O)NCCCN1CCOCC1,7860.0,Intermediate
CHEMBL3814766,CC(C)c1sc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5ccccc5cn4)cn3C)cn2C)nc1C(=O)NCCN1CCOCC1,469.0,Active
CHEMBL3798328,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4ccc(Cl)cc4Cl)cn3C)cn2C)cc1C(=O)NCCCN1CCOCC1,3035.0,Intermediate
CHEMBL3798709,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4ccc(Cl)cc4Cl)cn3C)cn2C)cc1C(=O)NCCN1CCOCC1,1800.0,Intermediate
CHEMBL3797790,CC(C)CCc1sc(NC(=O)c2cc(NC(=O)c3cc(NC(=N)c4cc5ccccc5cn4)cn3C)cn2C)nc1C(=O)NCCCN(C)C,1997.0,Intermediate
CHEMBL3800571,CN(C)CCCNC(=O)c1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=N)c4cc5ccccc5cn4)cn3C)cn2C)cn1C,3384.0,Intermediate
CHEMBL3797682,COc1cccc(C(=N)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(C)c4)n(C(C)C)c3)n(C)c2)c1,9980.0,Intermediate
CHEMBL3814229,COc1ccnc(C(=N)Nc2cc(C(=O)Nc3cc(C(=O)Nc4nc(C(=O)NCCN5CCOCC5)c(C(C)C)s4)n(C)c3)n(C)c2)c1,2731.0,Intermediate
CHEMBL235938,CC(=N)Nc1cc(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)NCCCN(C)C)n(C)c3)n(C)c2)n(C)c1,6422.0,Intermediate
CHEMBL3813919,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCCc1cn(-c2ccccc2Cl)nn1)c1ccnc2ccc(OC)cc12,37.0,Active
CHEMBL3814203,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCCc1cn(-c2ccccc2[N+](=O)[O-])nn1)c1ccnc2ccc(OC)cc12,3300.0,Intermediate
CHEMBL3815119,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCCc1cn(-c2ccc([N+](=O)[O-])cc2)nn1)c1ccnc2ccc(OC)cc12,345.0,Active
CHEMBL3814594,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCCc1cn(-c2ccc(OC)cc2)nn1)c1ccnc2ccc(OC)cc12,43.0,Active
CHEMBL3814782,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn(CC(OC)OC)nn1)c1ccnc2ccc(OC)cc12,3400.0,Intermediate
CHEMBL3814721,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn(/C=C/n2nnc3ccccc32)nn1)c1ccnc2ccc(OC)cc12,1500.0,Intermediate
CHEMBL3814777,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn(Cn2nnc3ccccc32)nn1)c1ccnc2ccc(OC)cc12,4800.0,Intermediate
CHEMBL3814436,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn(-c2ccccn2)nn1)c1ccnc2ccc(OC)cc12,5700.0,Intermediate
CHEMBL3814711,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn(Cc2ccc(C)cc2)nn1)c1ccnc2ccc(OC)cc12,450.0,Active
CHEMBL3814137,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn(-c2ccccc2C#N)nn1)c1ccnc2ccc(OC)cc12,1000.0,Active
CHEMBL3814964,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn(-c2cccc(C#N)c2)nn1)c1ccnc2ccc(OC)cc12,2000.0,Intermediate
CHEMBL3814885,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn(Cc2ccc([N+](=O)[O-])cc2)nn1)c1ccnc2ccc(OC)cc12,1200.0,Intermediate
CHEMBL3814667,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn(CCCc2ccccc2)nn1)c1ccnc2ccc(OC)cc12,890.0,Active
CHEMBL3815016,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn(Cc2ccccc2)nn1)c1ccnc2ccc(OC)cc12,790.0,Active
CHEMBL3815022,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn(-c2ccc(Cl)cc2)nn1)c1ccnc2ccc(OC)cc12,900.0,Active
CHEMBL3814035,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn(-c2ccccc2Cl)nn1)c1ccnc2ccc(OC)cc12,20000.0,Inactive
CHEMBL3814029,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn(-c2ccccc2[N+](=O)[O-])nn1)c1ccnc2ccc(OC)cc12,1300.0,Intermediate
CHEMBL3814045,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn(-c2ccc([N+](=O)[O-])cc2)nn1)c1ccnc2ccc(OC)cc12,640.0,Active
CHEMBL3814277,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn(-c2ccc(OC)cc2)nn1)c1ccnc2ccc(OC)cc12,2200.0,Intermediate
CHEMBL3815147,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn(CC(=O)N[C@@H](CC(C)C)C(=O)O)nn1)c1ccnc2ccc(OC)cc12,12000.0,Inactive
CHEMBL3813861,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn(CC(=O)N[C@@H](Cc2ccccc2)C(=O)O)nn1)c1ccnc2ccc(OC)cc12,5500.0,Intermediate
CHEMBL3814935,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn([C@@H](Cc2c[nH]c3ccccc23)C(=O)O)nn1)c1ccnc2ccc(OC)cc12,8400.0,Intermediate
CHEMBL3814076,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn([C@H](C(=O)O)C(C)C)nn1)c1ccnc2ccc(OC)cc12,20000.0,Inactive
CHEMBL3814278,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn([C@@H](CC(C)C)C(=O)O)nn1)c1ccnc2ccc(OC)cc12,31000.0,Inactive
CHEMBL3814862,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn([C@@H](Cc2ccccc2)C(=O)O)nn1)c1ccnc2ccc(OC)cc12,7700.0,Intermediate
CHEMBL3815080,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn([C@@H](C)C(=O)O)nn1)c1ccnc2ccc(OC)cc12,41000.0,Inactive
CHEMBL3814063,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCCc1cn(-c2ccc(Cl)cc2)nn1)c1ccnc2ccc(OC)cc12,41.0,Active
CHEMBL3814400,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCCc1cn(-c2ccc(C)cc2)nn1)c1ccnc2ccc(OC)cc12,40.0,Active
CHEMBL3813838,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCCc1cn(Cc2ccccc2)nn1)c1ccnc2ccc(OC)cc12,30.0,Active
CHEMBL3815142,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCCc1cn(CCCc2ccccc2)nn1)c1ccnc2ccc(OC)cc12,27.0,Active
CHEMBL3814971,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](OCc1cn([C@H](C(=O)N(CC)CC)C(C)C)nn1)c1ccnc2ccc(OC)cc12,880.0,Active
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,12500.0,Inactive
CHEMBL3815079,CCCC1CCc2nc3ccccc3c(N)c2C1,1520.0,Intermediate
CHEMBL62084,Nc1c2c(nc3ccc(Cl)cc13)CCCC2,4020.0,Intermediate
CHEMBL3813881,CCCC1CCc2nc3ccc(Cl)cc3c(N)c2C1,210.0,Active
CHEMBL59977,Nc1c2c(nc3ccc([N+](=O)[O-])cc13)CCCC2,3230.0,Intermediate
CHEMBL62085,Cc1ccc2nc3c(c(N)c2c1)CCCC3,2040.0,Intermediate
CHEMBL213377,c1ccc2c(NCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,400.0,Active
CHEMBL378006,c1ccc2c(NCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,490.0,Active
CHEMBL211313,c1ccc2c(NCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,170.0,Active
CHEMBL179732,c1ccc2c(NCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,630.0,Active
CHEMBL73800,c1ccc2c(NCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,100.0,Active
CHEMBL32823,c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,70.0,Active
CHEMBL75274,c1ccc2c(NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,110.0,Active
CHEMBL424707,c1ccc2c(NCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,50.0,Active
CHEMBL386423,c1ccc2c(NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,110.0,Active
CHEMBL3814319,CC1(C)CCc2c(nc3ccccc3c2NCCCCCCNc2c3c(nc4ccccc24)CC(C)(C)CC3)C1,30.0,Active
CHEMBL3814983,CC1CCc2c(nc3cc(Cl)ccc3c2NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CC(C)CC3)C1,50.0,Active
CHEMBL3813885,CC1(C)CCc2c(nc3cc(Cl)ccc3c2NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CC(C)(C)CC3)C1,30.0,Active
CHEMBL73160,Clc1ccc2c(NCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c3c(nc2c1)CCCC3,20.0,Active
CHEMBL3813736,CC1CCc2nc3cc(Cl)ccc3c(NCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCC(C)C4)c2C1,30.0,Active
CHEMBL3814557,CC1CCc2c(nc3ccc([N+](=O)[O-])cc3c2NCCCCCCNc2c3c(nc4ccc([N+](=O)[O-])cc24)CC(C)CC3)C1,20.0,Active
CHEMBL3814823,CC1(C)CCc2c(nc3ccc([N+](=O)[O-])cc3c2NCCCCCCNc2c3c(nc4ccc([N+](=O)[O-])cc24)CC(C)(C)CC3)C1,40.0,Active
CHEMBL3815015,COc1ccc2nc3c(c(NCCCCCCCCCNc4c5c(nc6ccc(OC)cc46)CCCC5)c2c1)CCCC3,110.0,Active
CHEMBL3814548,CCOC1CCc2nc3cc(Cl)ccc3c(NCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCC(OCC)C4)c2C1,200.0,Active
CHEMBL3814290,C(=N/Nc1nncc2ccccc12)\c1c[nH]c2ccccc12,13740.0,Inactive
CHEMBL3815037,Cc1[nH]c2ccccc2c1/C=N/Nc1nncc2ccccc12,12180.0,Inactive
CHEMBL3814130,C(=N/Nc1nncc2ccccc12)\c1c(-c2ccccc2)[nH]c2ccccc12,3490.0,Intermediate
CHEMBL3814302,Cn1ccnc1/C=N/Nc1nncc2ccccc12,3495.0,Intermediate
CHEMBL3814078,Oc1ccc(Cl)cc1/C=N\Nc1nncc2ccccc12,1646.0,Intermediate
